iter	Logloss
198	0.6177376881
199	0.6173883304
200	0.6170364171
201	0.6166844815
202	0.6163405031
203	0.6159888133
204	0.6156398207
205	0.6152883098
206	0.6149393395
207	0.6145933419
208	0.6142445952
209	0.6138960347
210	0.61354734
211	0.6132043824
212	0.6128558889
213	0.6125077233
214	0.6121620759
215	0.6118166521
216	0.6114685461
217	0.6111259237
218	0.6107780859
219	0.6104303449
220	0.6100905016
221	0.6097428203
222	0.6094005778
223	0.6090559065
224	0.6087137237
225	0.6083665118
226	0.6080218703
227	0.6076801345
228	0.6073356792
229	0.6069968268
230	0.6066497043
231	0.6063109264
232	0.6059669256
233	0.605628252
234	0.6052896604
235	0.6049458459
236	0.6046073064
237	0.6042638645
238	0.6039255485
239	0.603587389
240	0.6032439545
241	0.6029086411
242	0.6025628224
243	0.6022275016
244	0.6018899605
245	0.6015495136
246	0.6012119502
247	0.6008771583
248	0.600539878
249	0.6001997665
250	0.5998625085
251	0.5995280296
252	0.5991936177
253	0.5988539681
254	0.5985197499
255	0.5981829911
256	0.5978489593
257	0.5975149199
258	0.597173132
259	0.5968393534
260	0.5965082422
261	0.59617199
262	0.595841065
263	0.595507592
264	0.5951768756
265	0.594840996
266	0.5945024937
267	0.594169274
268	0.5938416496
269	0.5935087278
270	0.5931759477
271	0.5928431898
272	0.5925131962
273	0.5921805575
274	0.5918507054
275	0.5915209204
276	0.5911914483
277	0.5908592418
278	0.5905296281
279	0.5902055949
280	0.5898736417
281	0.5895442665
282	0.5892153159
283	0.5888861939
284	0.5885573328
285	0.5882283598
286	0.5878997371
287	0.5875764117
288	0.5872479305
289	0.5869191512
290	0.5865908787
291	0.5862625614
292	0.5859422386
293	0.5856167898
294	0.5852887481
295	0.5849607363
296	0.584638305
297	0.5843129754
298	0.5839853734
299	0.5836658925
300	0.5833407566
301	0.5830134675
302	0.5826941431
303	0.5823696405
304	0.5820423886
305	0.5817233622
306	0.5813989639
307	0.581072107
308	0.5807559714
309	0.5804293901
310	0.5801106766
311	0.5797893927
312	0.5794684812
313	0.5791447088
314	0.5788264871
315	0.5785029754
316	0.5781874657
317	0.5778640956
318	0.5775462613
319	0.5772231668
320	0.5769055113
321	0.5765826628
322	0.5762678236
323	0.5759476274
324	0.5756302774
325	0.5753157288
326	0.5749906003
327	0.5746788234
328	0.5743566453
329	0.5740423948
330	0.5737255812
331	0.5734035373
332	0.5730922669
333	0.5727757663
334	0.5724620074
335	0.572143048
336	0.5718269348
337	0.5715132058
338	0.5711946189
339	0.5708812773
340	0.5705681443
341	0.570255056
342	0.5699447989
343	0.5696238577
344	0.5693110228
345	0.5690010041
346	0.5686855912
347	0.5683757663
348	0.5680658519
349	0.5677509606
350	0.5674333572
351	0.5671239346
352	0.5668117702
353	0.5664999187
354	0.5661907047
355	0.5658814162
356	0.5655699223
357	0.5652583241
358	0.5649494082
359	0.5646379739
360	0.564329356
361	0.5640207678
362	0.5637095869
363	0.5634013414
364	0.5630931109
365	0.5627848804
366	0.5624741912
367	0.5621661842
368	0.5618581921
369	0.5615504086
370	0.5612480789
371	0.5609405488
372	0.5606330186
373	0.5603255779
374	0.5600156337
375	0.559711054
376	0.5594091862
377	0.5591022372
378	0.5587952584
379	0.5584885329
380	0.558181718
381	0.5578804463
382	0.5575765371
383	0.5572701544
384	0.5569637716
385	0.5566654205
386	0.5563592166
387	0.556055814
388	0.5557552129
389	0.5554493666
390	0.5551462322
391	0.5548458248
392	0.5545428991
393	0.5542374402
394	0.5539400876
395	0.5536373109
396	0.5533375442
397	0.5530350506
398	0.5527380705
399	0.5524332076
400	0.5521310419
401	0.5518343151
402	0.5515324026
403	0.5512357801
404	0.5509340465
405	0.5506377667
406	0.5503335297
407	0.5500373393
408	0.5497359782
409	0.5494401306
410	0.5491467714
411	0.5488430411
412	0.5485501438
413	0.5482466072
414	0.5479537696
415	0.547658354
416	0.5473579019
417	0.5470627546
418	0.5467701554
419	0.5464699417
420	0.5461750478
421	0.5458830893
422	0.5455830246
423	0.5452883691
424	0.5449938327
425	0.5447020233
426	0.5444024801
427	0.5441110134
428	0.5438169688
429	0.5435256213
430	0.5432289839
431	0.5429352075
432	0.5426415503
433	0.5423506051
434	0.5420571864
435	0.5417663455
436	0.5414705276
437	0.5411799252
438	0.5408894271
439	0.5405963957
440	0.5403062701
441	0.5400160253
442	0.539726004
443	0.5394332558
444	0.5391436964
445	0.5388537496
446	0.5385668129
447	0.5382745862
448	0.5379851162
449	0.5376957953
450	0.5374065191
451	0.5371174067
452	0.5368283093
453	0.5365394801
454	0.5362505317
455	0.5359645188
456	0.5356730819
457	0.5353871882
458	0.5350987464
459	0.5348103791
460	0.5345221907
461	0.5342419893
462	0.5339538455
463	0.5336685479
464	0.5333806276
465	0.533092916
466	0.5328053683
467	0.5325257629
468	0.5322383195
469	0.5319536626
470	0.5316663384
471	0.531387046
472	0.5311000496
473	0.5308157653
474	0.5305288583
475	0.5302474201
476	0.5299635082
477	0.5296795368
478	0.5293984413
479	0.5291146636
480	0.5288310796
481	0.5285503417
482	0.5282668769
483	0.5279836357
484	0.5277058482
485	0.5274199545
486	0.5271422416
487	0.5268593282
488	0.5265817642
489	0.526299268
490	0.5260139555
491	0.5257367939
492	0.5254544467
493	0.5251774043
494	0.5248952508
495	0.5246185213
496	0.5243363529
497	0.5240597576
498	0.5237832963
499	0.5235043019
500	0.5232254118
501	0.5229465365
502	0.5226678103
503	0.522389099
504	0.5221133977
505	0.5218375176
506	0.5215592384
507	0.5212809891
508	0.5210055858
509	0.5207274854
510	0.5204523057
511	0.520177111
512	0.5198966563
513	0.5196243823
514	0.5193496644
515	0.5190773159
516	0.5188000351
517	0.518522948
518	0.5182484388
519	0.5179767758
520	0.5176997483
521	0.5174256712
522	0.5171543062
523	0.5168802738
524	0.5166090727
525	0.5163379759
526	0.5160590708
527	0.5157881677
528	0.5155146569
529	0.5152440518
530	0.5149707645
531	0.5146975815
532	0.5144298524
533	0.514156878
534	0.5138868988
535	0.5136140734
536	0.5133440644
537	0.5130714923
538	0.5128016919
539	0.5125321448
540	0.5122624189
541	0.511992991
542	0.511723727
543	0.5114544183
544	0.5111852586
545	0.5109134614
546	0.5106445104
547	0.5103756785
548	0.5101068914
549	0.5098382235
550	0.5095669776
551	0.5093065649
552	0.5090356022
553	0.508769989
554	0.5085019469
555	0.5082310736
556	0.5079657733
557	0.5077033341
558	0.5074354857
559	0.507167846
560	0.5069003403
561	0.5066328347
562	0.5063707978
563	0.5061036348
564	0.5058391094
565	0.5055773705
566	0.5053104162
567	0.5050436407
568	0.5047769099
569	0.5045181811
570	0.5042517334
571	0.503985256
572	0.5037270039
573	0.5034581572
574	0.5031998754
575	0.5029339194
576	0.502668038
577	0.5024100989
578	0.5021443665
579	0.5018841177
580	0.5016213059
581	0.5013639182
582	0.5010985285
583	0.5008385926
584	0.5005763024
585	0.5003164709
586	0.5000541508
587	0.4997946918
588	0.4995327741
589	0.4992733002
590	0.4990091026
591	0.4987525344
592	0.4984908253
593	0.498232007
594	0.4979758859
595	0.4977119416
596	0.4974559098
597	0.4971923232
598	0.4969365448
599	0.4966809303
600	0.4964173287
601	0.4961621463
602	0.4959066957
603	0.495643571
604	0.4953884482
605	0.4951334298
606	0.4948784858
607	0.4946184605
608	0.4943612367
609	0.4941064864
610	0.4938519746
611	0.4935897142
612	0.4933353513
613	0.4930811822
614	0.4928271323
615	0.4925704449
616	0.4923113137
617	0.4920600951
618	0.4918039292
619	0.4915502816
620	0.4912967831
621	0.4910434335
622	0.4907900989
623	0.4905343652
624	0.4902839214
625	0.4900309741
626	0.489770174
627	0.4895172566
628	0.4892647564
629	0.4890147895
630	0.4887624085
631	0.4885100126
632	0.4882577956
633	0.4880056828
634	0.4877509624
635	0.4874990284
636	0.4872497916
637	0.4870032668
638	0.4867490977
639	0.4865000099
640	0.4862486869
641	0.4859974235
642	0.4857461601
643	0.4854948819
644	0.4852465689
645	0.4849930406
646	0.4847501814
647	0.4844995141
648	0.4842487276
649	0.4839983881
650	0.4837505519
651	0.4835053831
652	0.4832552671
653	0.4830051661
654	0.4827577621
655	0.4825131893
656	0.4822632372
657	0.4820136428
658	0.4817667305
659	0.4815198332
660	0.4812730849
661	0.4810239077
662	0.4807825089
663	0.4805335104
664	0.480287075
665	0.4800408632
666	0.4797945917
667	0.4795460701
668	0.479305476
669	0.4790568799
670	0.4788165092
671	0.4785682112
672	0.4783198982
673	0.4780771732
674	0.4778318107
675	0.4775918722
676	0.4773441553
677	0.4771044105
678	0.4768567681
679	0.4766174257
680	0.4763698876
681	0.476127997
682	0.4758808911
683	0.4756416529
684	0.4754026085
685	0.4751584381
686	0.4749169052
687	0.4746702909
688	0.4744289815
689	0.4741904736
690	0.4739443064
691	0.4737084061
692	0.4734624475
693	0.4732240885
694	0.4729835391
695	0.472737819
696	0.4724999666
697	0.4722621888
698	0.4720246643
699	0.4717791826
700	0.4715417624
701	0.4713018239
702	0.4710592926
703	0.4708222002
704	0.4705824405
705	0.470345661
706	0.4701088816
707	0.4698642641
708	0.4696276039
709	0.4693910629
710	0.469152078
711	0.4689157754
712	0.4686795771
713	0.4684355408
714	0.468199715
715	0.4679637402
716	0.4677252769
717	0.4674895853
718	0.4672540128
719	0.4670158923
720	0.4667831212
721	0.4665451795
722	0.4663099796
723	0.4660749137
724	0.4658373892
725	0.4656023234
726	0.465367645
727	0.4651330709
728	0.4648983479
729	0.4646638632
730	0.4644295275
731	0.4641925097
732	0.4639583975
733	0.4637243897
734	0.4634877592
735	0.463253811
736	0.4630202055
737	0.4627863616
738	0.462558046
739	0.4623246789
740	0.4620886147
741	0.4618579
742	0.4616221935
743	0.4613890052
744	0.4611613601
745	0.4609285891
746	0.4606957138
747	0.4604631215
748	0.4602278471
749	0.4600006491
750	0.4597681612
751	0.4595361203
752	0.4593091905
753	0.4590770751
754	0.4588450938
755	0.4586131722
756	0.4583867043
757	0.4581551403
758	0.4579208791
759	0.4576972872
760	0.4574632943
761	0.4572372139
762	0.457006231
763	0.4567752033
764	0.4565494359
765	0.456321016
766	0.4560929537
767	0.4558622688
768	0.4556318969
769	0.4554091692
770	0.4551763088
771	0.4549512416
772	0.4547210187
773	0.4544963986
774	0.4542663991
775	0.45404163
776	0.4538118988
777	0.4535877109
778	0.4533580691
779	0.4531337917
780	0.4529096484
781	0.4526830316
782	0.4524565935
783	0.4522273839
784	0.4520037174
785	0.4517802447
786	0.451551348
787	0.4513279647
788	0.451099351
789	0.4508788437
790	0.4506557137
791	0.4504248053
792	0.4502019286
793	0.4499816895
794	0.4497590214
795	0.4495312274
796	0.4493086487
797	0.4490863383
798	0.4488639981
799	0.4486365169
800	0.448414281
801	0.4481924325
802	0.4479730427
803	0.4477434456
804	0.4475216269
805	0.4473026693
806	0.4470785856
807	0.4468596429
808	0.4466384798
809	0.4464118183
810	0.4461906701
811	0.4459697455
812	0.4457515329
813	0.4455279857
814	0.4453073144
815	0.4450867027
816	0.4448686838
817	0.4446484149
818	0.4444280118
819	0.4442076832
820	0.4439876974
821	0.4437676519
822	0.4435477257
823	0.4433277696
824	0.4431080669
825	0.4428883791
826	0.4426714778
827	0.442452088
828	0.4422328472
829	0.4420133978
830	0.4417942315
831	0.4415778518
832	0.441356197
833	0.4411401451
834	0.4409187138
835	0.4407078773
836	0.4404892623
837	0.4402735531
838	0.4400523901
839	0.4398342669
840	0.4396160692
841	0.4394059181
842	0.4391879588
843	0.4389701188
844	0.4387523383
845	0.4385345578
846	0.438322261
847	0.438104853
848	0.437887311
849	0.4376726151
850	0.4374607056
851	0.4372436702
852	0.4370268732
853	0.4368150681
854	0.4365983009
855	0.4363842905
856	0.43617028
857	0.4359562248
858	0.4357398897
859	0.4355288744
860	0.4353126138
861	0.4351043552
862	0.4348857999
863	0.4346697628
864	0.4344619662
865	0.4342461079
866	0.4340358377
867	0.4338201582
868	0.4336099774
869	0.4333973527
870	0.4331872463
871	0.4329722077
872	0.4327623248
873	0.4325446934
874	0.4323378354
875	0.4321231544
876	0.4319137782
877	0.4317016602
878	0.4314924628
879	0.4312754422
880	0.4310691059
881	0.4308575392
882	0.4306462109
883	0.4304399788
884	0.4302233607
885	0.4300149977
886	0.429809019
887	0.4295929819
888	0.4293873012
889	0.4291790724
890	0.4289657325
891	0.4287578464
892	0.428550005
893	0.4283449948
894	0.4281318635
895	0.4279242605
896	0.4277167916
897	0.427509442
898	0.4272968322
899	0.4270896912
900	0.4268826991
901	0.4266756475
902	0.4264687151
903	0.4262592643
904	0.4260500669
905	0.4258459955
906	0.4256394506
907	0.4254329503
908	0.4252266884
909	0.4250150621
910	0.4248090535
911	0.424603045
912	0.4243969768
913	0.4241938591
914	0.4239853472
915	0.4237798005
916	0.4235742092
917	0.4233712852
918	0.4231659025
919	0.4229606688
920	0.4227555394
921	0.4225503504
922	0.4223454446
923	0.4221403748
924	0.4219356626
925	0.421731025
926	0.4215263724
927	0.4213218391
928	0.4211199284
929	0.4209128618
930	0.4207088202
931	0.4205072969
932	0.4203007072
933	0.4201045483
934	0.4198980629
935	0.4196968526
936	0.4194905758
937	0.4192869365
938	0.4190861583
939	0.4188826829
940	0.4186822325
941	0.4184788167
942	0.4182784855
943	0.4180753827
944	0.4178778827
945	0.4176750332
946	0.4174721837
947	0.4172696024
948	0.4170724005
949	0.4168698639
950	0.4166675806
951	0.4164625406
952	0.4162656963
953	0.4160664976
954	0.4158643931
955	0.4156649858
956	0.4154658914
957	0.4152614027
958	0.4150653183
959	0.4148636162
960	0.4146675766
961	0.4144662768
962	0.4142650813
963	0.4140691906
964	0.4138681144
965	0.4136723578
966	0.4134716094
967	0.4132761359
968	0.4130754471
969	0.4128721803
970	0.4126769006
971	0.412476629
972	0.4122814983
973	0.4120811969
974	0.4118864387
975	0.41168648
976	0.4114916772
977	0.4112972766
978	0.4110947847
979	0.4109004587
980	0.4107036144
981	0.4105068147
982	0.410307318
983	0.4101133794
984	0.4099193066
985	0.4097202718
986	0.4095265418
987	0.4093303382
988	0.4091341645
989	0.4089380205
990	0.4087447971
991	0.4085459709
992	0.4083529413
993	0.4081572443
994	0.4079590142
995	0.4077660292
996	0.4075733274
997	0.4073779136
998	0.4071799368
999	0.4069875032
